HourUTC,HourDK,GridCompany,ResidualConsumption,FlexSettledConsumption,HourlySettledConsumption
2023-12-08T09:00:00,2023-12-08T10:00:00,532,,9174.34,3660.32
2023-12-08T09:00:00,2023-12-08T10:00:00,533,,26153.371,15729.988
2023-12-08T09:00:00,2023-12-08T10:00:00,543,,133180.318,242614.598
2023-12-08T09:00:00,2023-12-08T10:00:00,584,,5303.75,6830.75
2023-12-08T09:00:00,2023-12-08T10:00:00,740,,338627.199,273993.911
2023-12-08T09:00:00,2023-12-08T10:00:00,757,,10440.06,8334.07
2023-12-08T09:00:00,2023-12-08T10:00:00,791,,680309.37,687057.474
2023-12-08T09:00:00,2023-12-08T10:00:00,853,,5353.216,12470.589
2023-12-08T09:00:00,2023-12-08T10:00:00,854,,9356.882,7197.689
2023-12-08T09:00:00,2023-12-08T10:00:00,860,,14139.945,13711.348
2023-12-08T09:00:00,2023-12-08T10:00:00,911,,22207.368,14301.7
2023-12-08T09:00:00,2023-12-08T10:00:00,950,,73.8,
2023-12-08T09:00:00,2023-12-08T10:00:00,951,,2700.0,
2023-12-08T09:00:00,2023-12-08T10:00:00,952,,24534.4,
2023-12-08T09:00:00,2023-12-08T10:00:00,953,,18202.5,
2023-12-08T09:00:00,2023-12-08T10:00:00,954,,14409.0,
2023-12-08T09:00:00,2023-12-08T10:00:00,960,,712.4,
2023-12-08T09:00:00,2023-12-08T10:00:00,962,,0.0,
2023-12-08T09:00:00,2023-12-08T10:00:00,990,,0.0,
2023-12-08T08:00:00,2023-12-08T09:00:00,003,,55770.157,0.0
2023-12-08T08:00:00,2023-12-08T09:00:00,007,,35990.698,0.0
2023-12-08T08:00:00,2023-12-08T09:00:00,016,,600.603,78.93
2023-12-08T08:00:00,2023-12-08T09:00:00,031,,76815.281,82918.731
2023-12-08T08:00:00,2023-12-08T09:00:00,042,,13301.805,23668.32
2023-12-08T08:00:00,2023-12-08T09:00:00,051,,15001.501,18018.879
2023-12-08T08:00:00,2023-12-08T09:00:00,084,,2607.25,1824.25
2023-12-08T08:00:00,2023-12-08T09:00:00,085,,2161.48,539.3
2023-12-08T08:00:00,2023-12-08T09:00:00,131,,373053.449,420577.459
2023-12-08T08:00:00,2023-12-08T09:00:00,141,,2155.68,3473.03
2023-12-08T08:00:00,2023-12-08T09:00:00,151,,116945.734,117698.081
2023-12-08T08:00:00,2023-12-08T09:00:00,154,,15300.758,17249.35
2023-12-08T08:00:00,2023-12-08T09:00:00,233,,82071.907,79685.608
2023-12-08T08:00:00,2023-12-08T09:00:00,244,,105829.209,175996.804
2023-12-08T08:00:00,2023-12-08T09:00:00,245,,51404.406,81796.197
2023-12-08T08:00:00,2023-12-08T09:00:00,312,,2371.937,
2023-12-08T08:00:00,2023-12-08T09:00:00,331,,25586.107,21772.23
2023-12-08T08:00:00,2023-12-08T09:00:00,341,,2710.02,6820.01
2023-12-08T08:00:00,2023-12-08T09:00:00,342,,7326.51,6095.24
2023-12-08T08:00:00,2023-12-08T09:00:00,344,,287520.708,319079.475
2023-12-08T08:00:00,2023-12-08T09:00:00,347,,27984.461,46530.68
2023-12-08T08:00:00,2023-12-08T09:00:00,348,,50554.842,91121.46
2023-12-08T08:00:00,2023-12-08T09:00:00,351,,10656.27,29121.21
2023-12-08T08:00:00,2023-12-08T09:00:00,357,,3393.18,5606.27
2023-12-08T08:00:00,2023-12-08T09:00:00,370,,1449.665,601.159
2023-12-08T08:00:00,2023-12-08T09:00:00,371,,1332.69,524.93
2023-12-08T08:00:00,2023-12-08T09:00:00,381,,1051.5,2009.34
2023-12-08T08:00:00,2023-12-08T09:00:00,384,,1489.25,4528.51
2023-12-08T08:00:00,2023-12-08T09:00:00,385,,1636.21,5502.81
2023-12-08T08:00:00,2023-12-08T09:00:00,396,,1551.52,1646.12
2023-12-08T08:00:00,2023-12-08T09:00:00,398,,1595.204,6685.207
2023-12-08T08:00:00,2023-12-08T09:00:00,531,,10875.5,13328.359
2023-12-08T08:00:00,2023-12-08T09:00:00,532,,9187.42,3654.89
2023-12-08T08:00:00,2023-12-08T09:00:00,533,,26156.972,15484.968
2023-12-08T08:00:00,2023-12-08T09:00:00,543,,132472.978,241760.561
2023-12-08T08:00:00,2023-12-08T09:00:00,584,,5245.661,6607.97
2023-12-08T08:00:00,2023-12-08T09:00:00,740,,336946.88,271746.217
2023-12-08T08:00:00,2023-12-08T09:00:00,757,,9816.25,7501.95
2023-12-08T08:00:00,2023-12-08T09:00:00,791,,668132.719,681788.329
2023-12-08T08:00:00,2023-12-08T09:00:00,853,,5182.759,12293.848
2023-12-08T08:00:00,2023-12-08T09:00:00,854,,8973.266,6646.251
2023-12-08T08:00:00,2023-12-08T09:00:00,860,,13718.42,13476.464
2023-12-08T08:00:00,2023-12-08T09:00:00,911,,22203.637,14346.78
2023-12-08T08:00:00,2023-12-08T09:00:00,950,,73.3,
2023-12-08T08:00:00,2023-12-08T09:00:00,951,,3000.0,
2023-12-08T08:00:00,2023-12-08T09:00:00,952,,35066.5,
2023-12-08T08:00:00,2023-12-08T09:00:00,953,,17417.0,
2023-12-08T08:00:00,2023-12-08T09:00:00,954,,19411.0,
2023-12-08T08:00:00,2023-12-08T09:00:00,960,,830.2,
2023-12-08T08:00:00,2023-12-08T09:00:00,962,,0.0,
2023-12-08T08:00:00,2023-12-08T09:00:00,990,,0.0,
2023-12-08T07:00:00,2023-12-08T08:00:00,003,,57154.057,0.0
2023-12-08T07:00:00,2023-12-08T08:00:00,007,,37493.577,0.0
2023-12-08T07:00:00,2023-12-08T08:00:00,016,,638.38,78.63
2023-12-08T07:00:00,2023-12-08T08:00:00,031,,76622.606,83932.79
2023-12-08T07:00:00,2023-12-08T08:00:00,042,,13303.525,23442.96
2023-12-08T07:00:00,2023-12-08T08:00:00,051,,14667.794,19057.556
2023-12-08T07:00:00,2023-12-08T08:00:00,084,,2566.84,1795.03
2023-12-08T07:00:00,2023-12-08T08:00:00,085,,2159.5,541.2
2023-12-08T07:00:00,2023-12-08T08:00:00,131,,373660.477,420788.855
2023-12-08T07:00:00,2023-12-08T08:00:00,141,,2140.4,3184.6
2023-12-08T07:00:00,2023-12-08T08:00:00,151,,114035.754,125733.751
2023-12-08T07:00:00,2023-12-08T08:00:00,154,,15119.08,16814.764
2023-12-08T07:00:00,2023-12-08T08:00:00,233,,81674.448,78733.578
2023-12-08T07:00:00,2023-12-08T08:00:00,244,,104911.917,171757.093
2023-12-08T07:00:00,2023-12-08T08:00:00,245,,51866.064,79629.582
2023-12-08T07:00:00,2023-12-08T08:00:00,312,,2052.886,
2023-12-08T07:00:00,2023-12-08T08:00:00,331,,25317.701,23774.86
2023-12-08T07:00:00,2023-12-08T08:00:00,341,,2673.357,6866.643
2023-12-08T07:00:00,2023-12-08T08:00:00,342,,7274.12,6107.62
2023-12-08T07:00:00,2023-12-08T08:00:00,344,,287005.648,325859.885
2023-12-08T07:00:00,2023-12-08T08:00:00,347,,28143.681,46604.81
2023-12-08T07:00:00,2023-12-08T08:00:00,348,,50161.399,92156.7
2023-12-08T07:00:00,2023-12-08T08:00:00,351,,10428.27,29704.3
2023-12-08T07:00:00,2023-12-08T08:00:00,357,,3263.03,5647.79
2023-12-08T07:00:00,2023-12-08T08:00:00,370,,1447.216,590.962
2023-12-08T07:00:00,2023-12-08T08:00:00,371,,1367.5,552.87
2023-12-08T07:00:00,2023-12-08T08:00:00,381,,981.26,2223.06
2023-12-08T07:00:00,2023-12-08T08:00:00,384,,1499.9,4668.67
2023-12-08T07:00:00,2023-12-08T08:00:00,385,,1633.31,5315.69
2023-12-08T07:00:00,2023-12-08T08:00:00,396,,1553.64,1695.32
2023-12-08T07:00:00,2023-12-08T08:00:00,398,,1570.852,7108.089
2023-12-08T07:00:00,2023-12-08T08:00:00,531,,10873.144,14034.027
2023-12-08T07:00:00,2023-12-08T08:00:00,532,,9236.02,3758.67
2023-12-08T07:00:00,2023-12-08T08:00:00,533,,25688.627,15367.278
2023-12-08T07:00:00,2023-12-08T08:00:00,543,,131097.681,243206.242
2023-12-08T07:00:00,2023-12-08T08:00:00,584,,5213.799,6640.46
2023-12-08T07:00:00,2023-12-08T08:00:00,740,,331245.477,272632.101
2023-12-08T07:00:00,2023-12-08T08:00:00,757,,9302.09,8189.42
2023-12-08T07:00:00,2023-12-08T08:00:00,791,,645451.959,664145.55
2023-12-08T07:00:00,2023-12-08T08:00:00,853,,5105.403,12040.055
2023-12-08T07:00:00,2023-12-08T08:00:00,854,,8535.894,6953.301
2023-12-08T07:00:00,2023-12-08T08:00:00,860,,12779.074,13271.329
2023-12-08T07:00:00,2023-12-08T08:00:00,911,,22204.485,14339.76
2023-12-08T07:00:00,2023-12-08T08:00:00,950,,73.5,
2023-12-08T07:00:00,2023-12-08T08:00:00,951,,4700.0,
2023-12-08T07:00:00,2023-12-08T08:00:00,952,,22427.25,
2023-12-08T07:00:00,2023-12-08T08:00:00,953,,17683.5,
2023-12-08T07:00:00,2023-12-08T08:00:00,954,,18944.0,
2023-12-08T07:00:00,2023-12-08T08:00:00,960,,897.4,
2023-12-08T07:00:00,2023-12-08T08:00:00,962,,0.0,
2023-12-08T07:00:00,2023-12-08T08:00:00,990,,0.0,
2023-12-08T06:00:00,2023-12-08T07:00:00,003,,61086.7,0.0
2023-12-08T06:00:00,2023-12-08T07:00:00,007,,35855.895,0.0
2023-12-08T06:00:00,2023-12-08T07:00:00,016,,591.645,82.82
2023-12-08T06:00:00,2023-12-08T07:00:00,031,,73459.517,80201.059
2023-12-08T06:00:00,2023-12-08T07:00:00,042,,12476.223,22034.14
2023-12-08T06:00:00,2023-12-08T07:00:00,051,,13710.123,19199.132
2023-12-08T06:00:00,2023-12-08T07:00:00,084,,2359.78,1527.11
2023-12-08T06:00:00,2023-12-08T07:00:00,085,,2058.88,601.97
2023-12-08T06:00:00,2023-12-08T07:00:00,131,,355528.907,402035.237
2023-12-08T06:00:00,2023-12-08T07:00:00,141,,2036.13,2922.79
2023-12-08T06:00:00,2023-12-08T07:00:00,151,,105962.922,116756.993
2023-12-08T06:00:00,2023-12-08T07:00:00,154,,13976.484,15792.924
2023-12-08T06:00:00,2023-12-08T07:00:00,233,,77424.357,73979.023
2023-12-08T06:00:00,2023-12-08T07:00:00,244,,98771.734,166187.808
2023-12-08T06:00:00,2023-12-08T07:00:00,245,,49303.916,90563.766
2023-12-08T06:00:00,2023-12-08T07:00:00,312,,2352.794,
2023-12-08T06:00:00,2023-12-08T07:00:00,331,,24064.132,22012.24
2023-12-08T06:00:00,2023-12-08T07:00:00,341,,2538.198,6555.508
2023-12-08T06:00:00,2023-12-08T07:00:00,342,,6665.53,5535.53
2023-12-08T06:00:00,2023-12-08T07:00:00,344,,274267.133,318937.664
2023-12-08T06:00:00,2023-12-08T07:00:00,347,,27061.608,48056.41
2023-12-08T06:00:00,2023-12-08T07:00:00,348,,47985.116,90229.1
2023-12-08T06:00:00,2023-12-08T07:00:00,351,,9762.98,29139.05
2023-12-08T06:00:00,2023-12-08T07:00:00,357,,3004.33,5230.95
2023-12-08T06:00:00,2023-12-08T07:00:00,370,,1389.405,550.424
2023-12-08T06:00:00,2023-12-08T07:00:00,371,,1407.43,493.62
2023-12-08T06:00:00,2023-12-08T07:00:00,381,,876.604,2042.36
2023-12-08T06:00:00,2023-12-08T07:00:00,384,,1353.68,4499.2
2023-12-08T06:00:00,2023-12-08T07:00:00,385,,1445.17,4953.83
2023-12-08T06:00:00,2023-12-08T07:00:00,396,,1476.752,1618.58
2023-12-08T06:00:00,2023-12-08T07:00:00,398,,1566.412,6927.371
2023-12-08T06:00:00,2023-12-08T07:00:00,531,,10343.133,13097.064
2023-12-08T06:00:00,2023-12-08T07:00:00,532,,8609.32,3505.09
2023-12-08T06:00:00,2023-12-08T07:00:00,533,,24749.801,14347.826
2023-12-08T06:00:00,2023-12-08T07:00:00,543,,125621.423,236440.49
2023-12-08T06:00:00,2023-12-08T07:00:00,584,,5113.396,6357.38
2023-12-08T06:00:00,2023-12-08T07:00:00,740,,319631.648,264064.503
2023-12-08T06:00:00,2023-12-08T07:00:00,757,,8635.33,7410.53
2023-12-08T06:00:00,2023-12-08T07:00:00,791,,612762.261,624375.066
2023-12-08T06:00:00,2023-12-08T07:00:00,853,,4857.908,11974.342
2023-12-08T06:00:00,2023-12-08T07:00:00,854,,8040.442,6110.246
2023-12-08T06:00:00,2023-12-08T07:00:00,860,,11721.575,12403.912
2023-12-08T06:00:00,2023-12-08T07:00:00,911,,21439.438,13714.62
2023-12-08T06:00:00,2023-12-08T07:00:00,950,,64.5,
2023-12-08T06:00:00,2023-12-08T07:00:00,951,,6700.0,
2023-12-08T06:00:00,2023-12-08T07:00:00,952,,10554.6,
2023-12-08T06:00:00,2023-12-08T07:00:00,953,,14531.0,
2023-12-08T06:00:00,2023-12-08T07:00:00,954,,20376.0,
2023-12-08T06:00:00,2023-12-08T07:00:00,960,,812.6,
2023-12-08T06:00:00,2023-12-08T07:00:00,962,,0.0,
2023-12-08T06:00:00,2023-12-08T07:00:00,990,,0.0,
2023-12-08T05:00:00,2023-12-08T06:00:00,003,,59246.814,0.0
2023-12-08T05:00:00,2023-12-08T06:00:00,007,,48499.103,0.0
2023-12-08T05:00:00,2023-12-08T06:00:00,016,,558.815,74.05
2023-12-08T05:00:00,2023-12-08T06:00:00,031,,66495.009,72619.84
2023-12-08T05:00:00,2023-12-08T06:00:00,042,,10928.522,18125.62
2023-12-08T05:00:00,2023-12-08T06:00:00,051,,11799.541,17750.809
2023-12-08T05:00:00,2023-12-08T06:00:00,084,,1911.93,1378.61
2023-12-08T05:00:00,2023-12-08T06:00:00,085,,1971.743,416.76
2023-12-08T05:00:00,2023-12-08T06:00:00,131,,314840.556,358874.169
2023-12-08T05:00:00,2023-12-08T06:00:00,141,,1806.972,2622.59
2023-12-08T05:00:00,2023-12-08T06:00:00,151,,90591.847,94353.835
2023-12-08T05:00:00,2023-12-08T06:00:00,154,,11438.492,13095.178
2023-12-08T05:00:00,2023-12-08T06:00:00,233,,66345.683,63140.131
2023-12-08T05:00:00,2023-12-08T06:00:00,244,,85085.219,152850.545
2023-12-08T05:00:00,2023-12-08T06:00:00,245,,43326.744,83302.136
2023-12-08T05:00:00,2023-12-08T06:00:00,312,,2567.172,
2023-12-08T05:00:00,2023-12-08T06:00:00,331,,21961.505,16499.3
2023-12-08T05:00:00,2023-12-08T06:00:00,341,,2147.167,6085.167
2023-12-08T05:00:00,2023-12-08T06:00:00,342,,5468.614,4364.26
2023-12-08T05:00:00,2023-12-08T06:00:00,344,,244905.402,291357.255
2023-12-08T05:00:00,2023-12-08T06:00:00,347,,24426.89,46089.88
2023-12-08T05:00:00,2023-12-08T06:00:00,348,,43884.176,84643.52
2023-12-08T05:00:00,2023-12-08T06:00:00,351,,8135.221,26846.14
2023-12-08T05:00:00,2023-12-08T06:00:00,357,,2471.342,4582.87
2023-12-08T05:00:00,2023-12-08T06:00:00,370,,1263.611,532.47
2023-12-08T05:00:00,2023-12-08T06:00:00,371,,1219.18,405.35
2023-12-08T05:00:00,2023-12-08T06:00:00,381,,705.532,1189.12
2023-12-08T05:00:00,2023-12-08T06:00:00,384,,1129.835,4101.09
2023-12-08T05:00:00,2023-12-08T06:00:00,385,,1222.942,4378.62
2023-12-08T05:00:00,2023-12-08T06:00:00,396,,1352.892,1262.72
2023-12-08T05:00:00,2023-12-08T06:00:00,398,,1411.026,6032.914
2023-12-08T05:00:00,2023-12-08T06:00:00,531,,9444.893,11406.037
2023-12-08T05:00:00,2023-12-08T06:00:00,532,,7815.44,2845.22
2023-12-08T05:00:00,2023-12-08T06:00:00,533,,22083.468,11937.988
2023-12-08T05:00:00,2023-12-08T06:00:00,543,,109955.913,213104.103
2023-12-08T05:00:00,2023-12-08T06:00:00,584,,4475.394,6063.5
2023-12-08T05:00:00,2023-12-08T06:00:00,740,,288499.561,240103.968
2023-12-08T05:00:00,2023-12-08T06:00:00,757,,7575.649,6934.27
2023-12-08T05:00:00,2023-12-08T06:00:00,791,,523823.833,555297.166
2023-12-08T05:00:00,2023-12-08T06:00:00,853,,3990.919,10103.548
2023-12-08T05:00:00,2023-12-08T06:00:00,854,,6925.441,4848.269
2023-12-08T05:00:00,2023-12-08T06:00:00,860,,9837.151,11038.505
2023-12-08T05:00:00,2023-12-08T06:00:00,911,,19365.821,11336.9
2023-12-08T05:00:00,2023-12-08T06:00:00,950,,83.6,
2023-12-08T05:00:00,2023-12-08T06:00:00,951,,5500.0,
2023-12-08T05:00:00,2023-12-08T06:00:00,952,,15392.05,
2023-12-08T05:00:00,2023-12-08T06:00:00,953,,22428.0,
2023-12-08T05:00:00,2023-12-08T06:00:00,954,,20647.0,
2023-12-08T05:00:00,2023-12-08T06:00:00,960,,726.0,
2023-12-08T05:00:00,2023-12-08T06:00:00,962,,0.0,
2023-12-08T05:00:00,2023-12-08T06:00:00,990,,0.0,
2023-12-08T04:00:00,2023-12-08T05:00:00,003,,56373.721,0.0
2023-12-08T04:00:00,2023-12-08T05:00:00,007,,37530.658,0.0
2023-12-08T04:00:00,2023-12-08T05:00:00,016,,455.345,64.64
2023-12-08T04:00:00,2023-12-08T05:00:00,031,,60055.043,65428.822
2023-12-08T04:00:00,2023-12-08T05:00:00,042,,9562.007,14197.4
2023-12-08T04:00:00,2023-12-08T05:00:00,051,,10215.014,16235.401
2023-12-08T04:00:00,2023-12-08T05:00:00,084,,1521.5,1108.58
2023-12-08T04:00:00,2023-12-08T05:00:00,085,,1820.51,289.52
2023-12-08T04:00:00,2023-12-08T05:00:00,131,,274310.353,327474.299
2023-12-08T04:00:00,2023-12-08T05:00:00,141,,1532.73,2309.18
2023-12-08T04:00:00,2023-12-08T05:00:00,151,,78189.708,81005.252
2023-12-08T04:00:00,2023-12-08T05:00:00,154,,9463.621,11644.558
2023-12-08T04:00:00,2023-12-08T05:00:00,233,,57157.964,53959.957
2023-12-08T04:00:00,2023-12-08T05:00:00,244,,73858.288,138242.886
2023-12-08T04:00:00,2023-12-08T05:00:00,245,,37302.0,73855.732
2023-12-08T04:00:00,2023-12-08T05:00:00,312,,2502.542,
2023-12-08T04:00:00,2023-12-08T05:00:00,331,,19843.443,14437.1
2023-12-08T04:00:00,2023-12-08T05:00:00,341,,1807.956,6312.064
2023-12-08T04:00:00,2023-12-08T05:00:00,342,,4589.4,3288.19
2023-12-08T04:00:00,2023-12-08T05:00:00,344,,217565.908,261866.819
2023-12-08T04:00:00,2023-12-08T05:00:00,347,,22036.815,41341.07
2023-12-08T04:00:00,2023-12-08T05:00:00,348,,39526.372,85999.3
2023-12-08T04:00:00,2023-12-08T05:00:00,351,,6876.98,24506.48
2023-12-08T04:00:00,2023-12-08T05:00:00,357,,2104.08,3863.68
2023-12-08T04:00:00,2023-12-08T05:00:00,370,,1103.425,486.262
2023-12-08T04:00:00,2023-12-08T05:00:00,371,,976.67,291.99
2023-12-08T04:00:00,2023-12-08T05:00:00,381,,556.94,859.32
2023-12-08T04:00:00,2023-12-08T05:00:00,384,,875.27,3651.49
2023-12-08T04:00:00,2023-12-08T05:00:00,385,,1004.264,4125.45
2023-12-08T04:00:00,2023-12-08T05:00:00,396,,1172.52,923.32
2023-12-08T04:00:00,2023-12-08T05:00:00,398,,1164.98,5084.339
2023-12-08T04:00:00,2023-12-08T05:00:00,531,,8413.368,10243.161
2023-12-08T04:00:00,2023-12-08T05:00:00,532,,6946.63,2364.08
2023-12-08T04:00:00,2023-12-08T05:00:00,533,,18887.525,9766.278
2023-12-08T04:00:00,2023-12-08T05:00:00,543,,96408.942,195449.135
2023-12-08T04:00:00,2023-12-08T05:00:00,584,,3759.926,5608.67
2023-12-08T04:00:00,2023-12-08T05:00:00,740,,261497.904,213297.429
2023-12-08T04:00:00,2023-12-08T05:00:00,757,,6580.82,6057.15
2023-12-08T04:00:00,2023-12-08T05:00:00,791,,456864.884,478429.076
2023-12-08T04:00:00,2023-12-08T05:00:00,853,,3484.412,9843.93
2023-12-08T04:00:00,2023-12-08T05:00:00,854,,5916.985,3708.0
2023-12-08T04:00:00,2023-12-08T05:00:00,860,,8487.839,9169.091
2023-12-08T04:00:00,2023-12-08T05:00:00,911,,17430.578,9621.03
2023-12-08T04:00:00,2023-12-08T05:00:00,950,,62.5,
2023-12-08T04:00:00,2023-12-08T05:00:00,951,,2200.0,
2023-12-08T04:00:00,2023-12-08T05:00:00,952,,14929.95,
2023-12-08T04:00:00,2023-12-08T05:00:00,953,,33490.0,
2023-12-08T04:00:00,2023-12-08T05:00:00,954,,19453.0,
2023-12-08T04:00:00,2023-12-08T05:00:00,960,,583.4,
2023-12-08T04:00:00,2023-12-08T05:00:00,962,,0.0,
2023-12-08T04:00:00,2023-12-08T05:00:00,990,,0.0,
2023-12-08T03:00:00,2023-12-08T04:00:00,003,,55967.934,0.0
2023-12-08T03:00:00,2023-12-08T04:00:00,007,,57915.947,0.0
2023-12-08T03:00:00,2023-12-08T04:00:00,016,,424.883,63.83
2023-12-08T03:00:00,2023-12-08T04:00:00,031,,59932.898,61756.424
2023-12-08T03:00:00,2023-12-08T04:00:00,042,,9358.015,12736.43
2023-12-08T03:00:00,2023-12-08T04:00:00,051,,10332.355,30473.595
2023-12-08T03:00:00,2023-12-08T04:00:00,084,,1534.35,983.53
2023-12-08T03:00:00,2023-12-08T04:00:00,085,,1829.01,281.02
2023-12-08T03:00:00,2023-12-08T04:00:00,131,,276522.27,379551.411
2023-12-08T03:00:00,2023-12-08T04:00:00,141,,1613.51,2225.43
2023-12-08T03:00:00,2023-12-08T04:00:00,151,,79594.54,74810.688
2023-12-08T03:00:00,2023-12-08T04:00:00,154,,9740.281,10805.246
2023-12-08T03:00:00,2023-12-08T04:00:00,233,,62030.349,47317.154
2023-12-08T03:00:00,2023-12-08T04:00:00,244,,76726.275,127686.635
2023-12-08T03:00:00,2023-12-08T04:00:00,245,,38348.893,72237.683
2023-12-08T03:00:00,2023-12-08T04:00:00,312,,2541.498,
2023-12-08T03:00:00,2023-12-08T04:00:00,331,,19400.323,20052.11
2023-12-08T03:00:00,2023-12-08T04:00:00,341,,1890.14,17189.86
2023-12-08T03:00:00,2023-12-08T04:00:00,342,,4765.96,2799.92
2023-12-08T03:00:00,2023-12-08T04:00:00,344,,216477.466,260607.82
2023-12-08T03:00:00,2023-12-08T04:00:00,347,,22191.961,36968.17
2023-12-08T03:00:00,2023-12-08T04:00:00,348,,40311.388,83201.13
2023-12-08T03:00:00,2023-12-08T04:00:00,351,,7049.2,23415.28
2023-12-08T03:00:00,2023-12-08T04:00:00,357,,2043.56,3729.96
2023-12-08T03:00:00,2023-12-08T04:00:00,370,,1104.102,478.457
2023-12-08T03:00:00,2023-12-08T04:00:00,371,,1143.349,243.4
2023-12-08T03:00:00,2023-12-08T04:00:00,381,,546.63,699.15
2023-12-08T03:00:00,2023-12-08T04:00:00,384,,860.03,3321.16
2023-12-08T03:00:00,2023-12-08T04:00:00,385,,989.89,3778.12
2023-12-08T03:00:00,2023-12-08T04:00:00,396,,1249.624,715.85
2023-12-08T03:00:00,2023-12-08T04:00:00,398,,1107.152,4763.79
2023-12-08T03:00:00,2023-12-08T04:00:00,531,,8625.191,10408.82
2023-12-08T03:00:00,2023-12-08T04:00:00,532,,6727.2,2219.91
2023-12-08T03:00:00,2023-12-08T04:00:00,533,,18647.598,8735.82
2023-12-08T03:00:00,2023-12-08T04:00:00,543,,99433.925,208169.481
2023-12-08T03:00:00,2023-12-08T04:00:00,584,,3942.851,4867.99
2023-12-08T03:00:00,2023-12-08T04:00:00,740,,259422.112,205478.092
2023-12-08T03:00:00,2023-12-08T04:00:00,757,,6539.29,5898.77
2023-12-08T03:00:00,2023-12-08T04:00:00,791,,464204.457,442261.878
2023-12-08T03:00:00,2023-12-08T04:00:00,853,,3295.412,9876.691
2023-12-08T03:00:00,2023-12-08T04:00:00,854,,5890.802,3385.325
2023-12-08T03:00:00,2023-12-08T04:00:00,860,,8482.065,8293.096
2023-12-08T03:00:00,2023-12-08T04:00:00,911,,17181.809,8564.87
2023-12-08T03:00:00,2023-12-08T04:00:00,950,,72.4,
2023-12-08T03:00:00,2023-12-08T04:00:00,951,,2300.0,
2023-12-08T03:00:00,2023-12-08T04:00:00,952,,7946.0,
2023-12-08T03:00:00,2023-12-08T04:00:00,953,,36360.5,
2023-12-08T03:00:00,2023-12-08T04:00:00,954,,7281.0,
2023-12-08T03:00:00,2023-12-08T04:00:00,960,,507.8,
2023-12-08T03:00:00,2023-12-08T04:00:00,962,,0.0,
2023-12-08T03:00:00,2023-12-08T04:00:00,990,,0.0,
2023-12-08T02:00:00,2023-12-08T03:00:00,003,,61079.885,0.0
2023-12-08T02:00:00,2023-12-08T03:00:00,007,,43006.148,0.0
2023-12-08T02:00:00,2023-12-08T03:00:00,016,,439.76,65.56
2023-12-08T02:00:00,2023-12-08T03:00:00,031,,62551.195,60744.311
2023-12-08T02:00:00,2023-12-08T03:00:00,042,,9527.579,12566.45
2023-12-08T02:00:00,2023-12-08T03:00:00,051,,10838.128,30229.592
2023-12-08T02:00:00,2023-12-08T03:00:00,084,,1727.05,952.69
2023-12-08T02:00:00,2023-12-08T03:00:00,085,,1851.62,258.39
2023-12-08T02:00:00,2023-12-08T03:00:00,131,,290564.576,353567.49
2023-12-08T02:00:00,2023-12-08T03:00:00,141,,1855.47,2193.03
2023-12-08T02:00:00,2023-12-08T03:00:00,151,,85735.299,73147.011
2023-12-08T02:00:00,2023-12-08T03:00:00,154,,10756.579,10551.39
2023-12-08T02:00:00,2023-12-08T03:00:00,233,,70257.446,45506.009
2023-12-08T02:00:00,2023-12-08T03:00:00,244,,83829.242,126132.748
2023-12-08T02:00:00,2023-12-08T03:00:00,245,,41518.518,71068.57
2023-12-08T02:00:00,2023-12-08T03:00:00,312,,2709.356,
2023-12-08T02:00:00,2023-12-08T03:00:00,331,,19826.166,19149.43
2023-12-08T02:00:00,2023-12-08T03:00:00,341,,2084.63,17145.37
2023-12-08T02:00:00,2023-12-08T03:00:00,342,,5285.45,2621.82
2023-12-08T02:00:00,2023-12-08T03:00:00,344,,224909.597,254346.998
2023-12-08T02:00:00,2023-12-08T03:00:00,347,,22941.022,38253.65
2023-12-08T02:00:00,2023-12-08T03:00:00,348,,40864.156,93067.97
2023-12-08T02:00:00,2023-12-08T03:00:00,351,,7809.18,23435.23
2023-12-08T02:00:00,2023-12-08T03:00:00,357,,2215.2,3474.82
2023-12-08T02:00:00,2023-12-08T03:00:00,370,,1169.553,289.965
2023-12-08T02:00:00,2023-12-08T03:00:00,371,,1321.48,241.11
2023-12-08T02:00:00,2023-12-08T03:00:00,381,,596.34,671.18
2023-12-08T02:00:00,2023-12-08T03:00:00,384,,941.11,3284.42
2023-12-08T02:00:00,2023-12-08T03:00:00,385,,1060.79,3658.21
2023-12-08T02:00:00,2023-12-08T03:00:00,396,,1433.974,643.28
2023-12-08T02:00:00,2023-12-08T03:00:00,398,,1237.713,4909.949
2023-12-08T02:00:00,2023-12-08T03:00:00,531,,9157.856,10171.338
2023-12-08T02:00:00,2023-12-08T03:00:00,532,,6721.49,2217.39
2023-12-08T02:00:00,2023-12-08T03:00:00,533,,19153.839,8091.968
2023-12-08T02:00:00,2023-12-08T03:00:00,543,,107358.925,205085.824
2023-12-08T02:00:00,2023-12-08T03:00:00,584,,4368.543,4739.27
2023-12-08T02:00:00,2023-12-08T03:00:00,740,,273703.148,202006.445
2023-12-08T02:00:00,2023-12-08T03:00:00,757,,6889.44,5982.69
2023-12-08T02:00:00,2023-12-08T03:00:00,791,,497059.205,436632.526
2023-12-08T02:00:00,2023-12-08T03:00:00,853,,3336.446,10038.367
2023-12-08T02:00:00,2023-12-08T03:00:00,854,,6258.132,3282.846
